customer_id,plan,billing_cycle,industry,company_size,seats,monthly_revenue,acquisition_channel,region,signup_date,churned,churn_date,churn_reason,support_tickets_12mo,nps_score,feature_usage_pct,upgraded,signup_date_dt,churn_date_dt,tenure_months,risk_score
CUST-0586,Starter,Monthly,Healthcare,201-500,116,529.25,Paid Ads,North America,2025-10-11,No,,,6,3,68,No,2025-10-11,,6.3731931668856765,0.5452551020408163
CUST-0587,Business,Monthly,Technology,1-10,1,199.0,Referral,Latin America,2022-09-04,No,,,2,6,84,Yes,2022-09-04,,43.593955321944804,0.23073979591836735
CUST-0588,Business,Monthly,Retail,11-50,33,1154.2,Organic Search,Latin America,2023-01-17,Yes,2025-07-19,Switched Competitor,1,3,37,No,2023-01-17,2025-07-19,30.02628120893561,0.6084183673469388
CUST-0589,Starter,Annual,Healthcare,1-10,7,46.83,Referral,Latin America,2023-11-21,Yes,2024-07-08,Budget Cuts,11,1,18,No,2023-11-21,2024-07-08,7.555847568988173,0.8506632653061226
CUST-0590,Starter,Monthly,Consulting,11-50,21,116.0,Organic Search,Latin America,2023-09-20,Yes,2023-11-21,No Longer Needed,11,3,16,No,2023-09-20,2023-11-21,2.0367936925098555,0.8220918367346939
CUST-0591,Business,Monthly,Technology,11-50,6,348.25,Organic Search,North America,2023-11-22,No,,,1,2,27,Yes,2023-11-22,,29.00788436268068,0.6923724489795918
CUST-0592,Professional,Monthly,Media,11-50,6,138.25,Partner,Europe,2022-10-02,Yes,2024-02-13,Poor Support,5,3,11,No,2022-10-02,2024-02-13,16.392904073587385,0.7913520408163266
CUST-0593,Business,Monthly,Real Estate,51-200,47,1572.1,Organic Search,North America,2023-02-07,No,,,1,9,27,No,2023-02-07,,38.469119579500656,0.4456377551020408
CUST-0594,Business,Annual,Legal,51-200,76,2072.09,Organic Search,Asia Pacific,2022-12-14,Yes,2023-04-10,Price Too High,4,2,35,No,2022-12-14,2023-04-10,3.843626806833114,0.7500765306122449
CUST-0595,Business,Monthly,Manufacturing,11-50,11,497.5,Organic Search,Europe,2023-04-11,Yes,2024-11-14,Missing Features,3,3,48,No,2023-04-11,2024-11-14,19.152431011826543,0.5956377551020408
CUST-0596,Professional,Annual,Healthcare,11-50,32,379.4,Referral,North America,2024-12-05,No,,,3,6,65,Yes,2024-12-05,,16.557161629434955,0.4307142857142857
CUST-0597,Professional,Annual,Technology,201-500,106,1124.76,Direct Sales,Europe,2023-06-25,No,,,3,3,57,No,2023-06-25,,33.93561103810775,0.4932397959183674
CUST-0598,Starter,Monthly,Technology,201-500,84,390.05,Organic Search,Latin America,2023-09-05,No,,,3,4,67,No,2023-09-05,,31.57030223390276,0.4224234693877551
CUST-0599,Professional,Annual,Retail,11-50,18,238.38,Organic Search,North America,2023-06-30,No,,,11,4,50,No,2023-06-30,,33.77135348226018,0.49887755102040815
CUST-0600,Starter,Monthly,Media,500+,87,403.1,Partner,Europe,2025-11-15,No,,,10,10,70,No,2025-11-15,,5.223390275952694,0.32971938775510207
